,Open,Volume,Market Cap,Close
972,-0.3560635518126813,-0.29622596544457175,-0.34930270152585036,-0.3569797902144503
973,-0.3551375366551666,-0.29858372583121706,-0.34844472121000813,-0.3581373748048746
974,-0.3548005768169561,-0.2979203551889208,-0.34811309404775376,-0.3570979110910243
975,-0.35524627582667495,-0.297795461503562,-0.3484791760422173,-0.35747927277824854
976,-0.35495010996266074,-0.2984625228592974,-0.3481793321276807,-0.3584411142017789
977,-0.3550250376703684,-0.2988775129372436,-0.3482117944296904,-0.348674205150211
978,-0.3553705108000998,-0.2892496881773144,-0.3484870728379038,-0.35030089836474304
979,-0.3508179677337278,-0.2900387983114099,-0.3443865030722701,-0.35219758215430114
980,-0.34926194214785733,-0.29496576437853234,-0.3429592345621018,-0.3520693366311638
981,-0.3493659815527531,-0.2967597884563636,-0.3430176651116951,-0.3519208418148994
982,-0.34933421113045277,-0.2968367169350776,-0.34295219853946146,-0.35622044172218953
983,-0.34941174385165413,-0.2830596953730777,-0.34298311144998805,-0.35734090260854773
984,-0.35177094612369353,-0.2654615867451554,-0.3450566770556555,-0.3580361283392398
985,-0.3533571307833116,-0.2806157933615292,-0.34644067578001214,-0.38030360101451455
986,-0.35453781957960445,-0.26804617599681063,-0.34746413174385976,-0.3724704994565708
987,-0.3663255324947544,-0.26778932731943933,-0.35798996901103897,-0.37423893772299155
988,-0.3684174388976849,-0.2814531537958863,-0.3598345642043527,-0.3725953700975203
989,-0.3703955840927841,-0.28662225592970814,-0.36157707649646326,-0.37496453739337404
990,-0.3704730093907487,-0.29070824520879956,-0.36161570767197054,-0.36143800958456823
991,-0.37174656557530417,-0.27907228072903956,-0.3627283747919329,-0.36480276712583054
992,-0.3655239671571383,-0.282876500186618,-0.35711971152111965,-0.37417481496142285
993,-0.3641080751837475,-0.28067117272483294,-0.35582148086069304,-0.3724873738675099
994,-0.3680082906443067,-0.28600723004467243,-0.3592875238052219,-0.36726305624075556
995,-0.36901350358319396,-0.28882894569684275,-0.36015546836608564,-0.37105642381987175
996,-0.36706473864337513,-0.28947420155388504,-0.35837333819751305,-0.37091467876798306
997,-0.36787124544988664,-0.289954143594706,-0.3590637212191936,-0.3699629619910162
